          time       sdc-iter          X(h1)         X(he4)         X(c12)         X(c14)         X(n13)         X(n14)         X(o16)         X(o18)         X(f18)        X(ne20)        X(ne21)        X(mg24)        X(al27)        X(si28)         X(p31)         X(s32)        X(cl35)        X(ar36)         X(k39)        X(ca40)        X(sc43)        X(ti44)         X(v47)        X(cr48)        X(mn51)        X(fe52)        X(co55)        X(ni56)       dXdt(h1)      dXdt(he4)      dXdt(c12)      dXdt(c14)      dXdt(n13)      dXdt(n14)      dXdt(o16)      dXdt(o18)      dXdt(f18)     dXdt(ne20)     dXdt(ne21)     dXdt(mg24)     dXdt(al27)     dXdt(si28)      dXdt(p31)      dXdt(s32)     dXdt(cl35)     dXdt(ar36)      dXdt(k39)     dXdt(ca40)     dXdt(sc43)     dXdt(ti44)      dXdt(v47)     dXdt(cr48)     dXdt(mn51)     dXdt(fe52)     dXdt(co55)     dXdt(ni56)          de/dt
     0.0997962              1      0.0101746      0.0516886    2.94922e-06    1.43178e-10    4.44258e-10    5.21798e-09    7.15572e-06    4.42235e-11     3.6572e-11    9.88349e-08    9.38851e-10    2.25839e-05    2.19572e-06      0.0160836    0.000262819      0.0191821     0.00068637      0.0119336     0.00142452      0.0171788    3.76393e-05    0.000450155    0.000338461     0.00261985      0.0226308      0.0257035        0.52858       0.290989        -2.3472        11.3495   -0.000324208   -3.85648e-10   -0.000269642   -2.55458e-07    -0.00140333    4.95837e-10   -2.55438e-06   -2.57094e-05     3.3633e-06       0.262071      -0.299242        49.5403       -57.4929        11.3161       -15.2722        2.32311       -4.07687       -1.08646      -0.410895     -0.0130109     -0.0441917     -0.0821878      -0.403446      -0.389271        4.27711        2.85171    2.53966e+18
     0.0998208              1      0.0101761      0.0517225    2.93333e-06    1.43162e-10    4.41943e-10    5.23854e-09     7.1212e-06    4.42449e-11    3.67394e-11    9.84033e-08    9.43593e-10    2.24842e-05    2.18722e-06      0.0160211    0.000261942      0.0191189    0.000684487      0.0119015     0.00142146      0.0171428    3.75823e-05    0.000449494    0.000338142     0.00261753      0.0226222      0.0256957       0.528684        0.29107       -31.0722        126.463     0.00317296     4.4525e-09    -0.00348763   -2.96372e-06    -0.00202233   -5.72463e-09   -3.31331e-05   -0.000132273    4.31008e-05        3.43309       -3.86145        668.943       -741.828        176.004       -196.209        45.0819       -51.2465        3.39516       -5.26014       0.169066      -0.414886       0.232195      -0.466391      0.0403362        3.34332        3.25615    5.43928e+19
     0.0998208              1       0.010176      0.0517219    2.93341e-06    1.43162e-10    4.41954e-10    5.23854e-09    7.12136e-06    4.42448e-11    3.67394e-11    9.84048e-08    9.43591e-10    2.24846e-05    2.18723e-06      0.0160214    0.000261943      0.0191192    0.000684488      0.0119016     0.00142145      0.0171429    3.75821e-05    0.000449496     0.00033814     0.00261754      0.0226221      0.0256958       0.528682       0.291071       0.769209       -1.30449   -0.000654391   -1.40219e-09    1.19295e-05   -1.84622e-08    -0.00137141    1.80282e-09    3.42891e-07   -1.52082e-05   -3.72347e-07     -0.0799896      0.0859338       -17.8725        16.9522       -6.62432        4.41075       -2.36617        1.00266       -1.57935       0.113242     -0.0311704    -0.00393116      -0.101047      -0.337087      -0.319562        3.93318        3.35448   -2.83011e+18
     0.0998123              0      0.0101755      0.0517105    2.93887e-06    1.43167e-10     4.4275e-10    5.23146e-09    7.13323e-06    4.42375e-11    3.66818e-11    9.85535e-08    9.41961e-10    2.25189e-05    2.19016e-06      0.0160429    0.000262246      0.0191409    0.000685139      0.0119127     0.00142252      0.0171553     3.7602e-05    0.000449723    0.000338252     0.00261833      0.0226251      0.0256985       0.528647       0.291043        5.37393       -19.6625    -0.00128834    -1.0141e-09    0.000599133    4.94448e-07     -0.0012686    1.30385e-09    5.70486e-06    2.46623e-06   -7.39734e-06      -0.587941       0.655615       -116.521        125.896       -32.9035        33.2651        -9.1983        8.57943       -2.29693       0.898517     -0.0607988      0.0594899      -0.151129      -0.217856      -0.460491        5.51352        1.82094   -1.12554e+19
     0.0998123              0      0.0101755      0.0517105    2.93887e-06    1.43167e-10     4.4275e-10    5.23146e-09    7.13323e-06    4.42375e-11    3.66818e-11    9.85535e-08    9.41961e-10    2.25189e-05    2.19016e-06      0.0160429    0.000262246      0.0191409    0.000685139      0.0119127     0.00142252      0.0171553     3.7602e-05    0.000449723    0.000338252     0.00261833      0.0226251      0.0256985       0.528647       0.291043         3.6814       -12.9139    0.000354167    -1.0085e-09    -0.00129365    5.50639e-07    -0.00112902    1.29665e-09    4.74661e-06    2.32238e-06   -6.36367e-06      -0.448383       0.496695       -70.8376         75.199       -31.2712        31.5726       -9.07997        8.49844       -2.26564        0.86661     -0.0604711      0.0592183       -0.15085      -0.219153      -0.458633        5.50185        1.83203   -8.09381e+18
     0.0998123              0      0.0101755      0.0517105    2.93887e-06    1.43167e-10    4.43202e-10    5.23146e-09    7.13323e-06    4.42375e-11    3.66861e-11    9.85535e-08    9.41955e-10    2.25185e-05    2.19066e-06      0.0160428    0.000262341      0.0191409    0.000685164      0.0119126     0.00142252      0.0171553    3.76026e-05    0.000449723    0.000338252     0.00261833      0.0226251      0.0256985       0.528647       0.291043       -3221.57        12847.2        3.13028    9.66173e-09       -3.60815    0.000107626       0.264854   -1.24222e-08    -0.00182127   -0.000271784     0.00196337        265.491       -302.338        86981.6         -96531        3079.35       -3193.61        216.415       -145.843        57.3571       -59.9347       0.563969       -0.45826       0.380127        -2.6895        3.08233       -16.7464        22.9519    6.01648e+21
     0.0998123              0      0.0101755      0.0517105    2.93887e-06    1.43167e-10    4.42976e-10    5.23146e-09    7.13323e-06    4.42375e-11     3.6684e-11    9.85535e-08    9.41958e-10    2.25187e-05    2.19041e-06      0.0160428    0.000262293      0.0191409    0.000685151      0.0119127     0.00142252      0.0171553    3.76023e-05    0.000449723    0.000338252     0.00261833      0.0226251      0.0256985       0.528647       0.291043        -1608.1        6413.78         1.5645    4.32382e-09       -1.80378    5.40605e-05       0.131793    -5.5592e-09   -0.000907784   -0.000134659     0.00097799        132.452       -150.841        43432.6       -48202.6        1523.22       -1580.17        103.609       -68.6317        27.5301       -29.5181       0.251585      -0.199385         0.1145       -1.45368        1.31092       -5.61643        12.3864    3.00262e+21
     0.0998123              0      0.0101755      0.0517106    2.93887e-06    1.43167e-10    4.42751e-10    5.23147e-09    7.13323e-06    4.42375e-11    3.66819e-11    9.85535e-08    9.41956e-10    2.25188e-05    2.19017e-06      0.0160428    0.000262247      0.0191409    0.000685142      0.0119126     0.00142252      0.0171553    3.76021e-05    0.000449723    0.000338252     0.00261833      0.0226251      0.0256985       0.528647       0.291043       -80.1621        319.826     0.00730519    2.99133e-09    -0.00919716    1.12171e-06   -0.000640237   -3.84599e-09   -8.74572e-05   -7.30133e-05    0.000100351        8.82436       -10.0356         1734.9       -1928.59        448.401        -501.08        117.234       -116.808        14.2876       -13.3883       0.359497       -0.49201       0.158915      -0.557146      0.0378268        3.61247        3.46674    1.48874e+20
     0.0998124              0      0.0101755      0.0517106    2.93883e-06    1.43167e-10    4.42744e-10    5.23152e-09    7.13315e-06    4.42375e-11    3.66821e-11    9.85526e-08    9.41967e-10    2.25185e-05    2.19013e-06      0.0160427    0.000262243      0.0191407    0.000685134      0.0119126     0.00142251      0.0171552    3.76018e-05    0.000449722    0.000338251     0.00261833      0.0226251      0.0256984       0.528648       0.291043      -0.540835         4.3582   -0.000215639    1.59864e-09   -2.35889e-06   -4.89444e-06      -0.001905   -2.05539e-09   -1.09991e-07    -0.00013464    7.46998e-06      0.0635269     -0.0243365        1.34231       -3.20798        5.77898       -6.77803        3.37634       -10.0467      -0.533971      -0.267721       0.111568      -0.336971       0.275695      -0.549108       0.405462        2.14371        4.43208   -1.34449e+18
      0.099813              0      0.0101756      0.0517114    2.93845e-06    1.43167e-10    4.42689e-10    5.23201e-09    7.13233e-06     4.4238e-11    3.66862e-11    9.85422e-08    9.42084e-10    2.25162e-05    2.18993e-06      0.0160412    0.000262222      0.0191392    0.000685089      0.0119118     0.00142244      0.0171544    3.76005e-05    0.000449707    0.000338244     0.00261828      0.0226249      0.0256983        0.52865       0.291045    -0.00679744        2.83301    2.12062e-05   -1.39289e-09   -1.99038e-06   -6.45787e-07    -0.00224548    1.79086e-09    1.62909e-08   -4.71995e-05    9.49675e-07      0.0119782    -0.00067463       0.736072      -0.338468       -1.83196      -0.138903       -3.88096      -0.501608       -3.25914    -0.00820285     -0.0576712     -0.0467361     -0.0121212      -0.229803      0.0455128        1.46669        5.22204   -3.20159e+18
      0.099817              0      0.0101758      0.0517171    2.93582e-06    1.43164e-10    4.42306e-10    5.23549e-09    7.12659e-06    4.42415e-11    3.67145e-11    9.84706e-08    9.42885e-10    2.24999e-05    2.18854e-06      0.0160309    0.000262078      0.0191288    0.000684779      0.0119065     0.00142193      0.0171484     3.7591e-05    0.000449597    0.000338191     0.00261789      0.0226235       0.025697       0.528667       0.291058      -0.706858        4.97531   -0.000460243   -7.89711e-10   -8.55907e-05   -1.12491e-07    -0.00142943    1.01535e-09   -8.21561e-07   -1.97527e-05    1.12722e-06      0.0810205     -0.0949141        14.5301       -18.2917        1.96846       -4.91146      -0.243633       -1.38947       -1.80018      -0.134466     -0.0320268     -0.0271906      -0.120747      -0.464263      -0.481815        4.15082        2.99503   -7.65533e+17
     0.0998456              0      0.0101776       0.051757    2.91752e-06    1.43145e-10     4.3964e-10    5.25982e-09    7.08681e-06    4.42663e-11    3.69124e-11    9.79738e-08    9.48491e-10     2.2385e-05    2.17878e-06      0.0159588     0.00026107      0.0190558    0.000682613      0.0118693      0.0014184      0.0171066    3.75257e-05    0.000448833    0.000337825     0.00261521      0.0226137      0.0256878       0.528789       0.291148       -37.6224        152.814     0.00389151    6.00064e-09    -0.00412212   -3.60481e-06    -0.00207468   -7.71511e-09   -4.05857e-05   -0.000154238    5.27571e-05        4.14462       -4.66268        810.121       -897.819        213.803       -237.708        55.0112       -62.0235        4.51661       -6.39271       0.212738      -0.502613       0.301108      -0.529512        0.10154        3.50259        2.73486    6.60456e+19
     0.0998123              1      0.0101755      0.0517105    2.93887e-06    1.43167e-10     4.4275e-10    5.23146e-09    7.13323e-06    4.42375e-11    3.66818e-11    9.85535e-08    9.41961e-10    2.25189e-05    2.19016e-06      0.0160429    0.000262246      0.0191409    0.000685139      0.0119127     0.00142252      0.0171553     3.7602e-05    0.000449723    0.000338252     0.00261833      0.0226251      0.0256985       0.528647       0.291043        5.37393       -19.6625    -0.00128834    -1.0141e-09    0.000599133    4.94448e-07     -0.0012686    1.30385e-09    5.70486e-06    2.46623e-06   -7.39734e-06      -0.587941       0.655615       -116.521        125.896       -32.9035        33.2651        -9.1983        8.57943       -2.29693       0.898517     -0.0607988      0.0594899      -0.151129      -0.217856      -0.460491        5.51352        1.82094   -1.12554e+19
     0.0998123              1      0.0101755      0.0517105    2.93887e-06    1.43167e-10     4.4275e-10    5.23146e-09    7.13323e-06    4.42375e-11    3.66818e-11    9.85535e-08    9.41961e-10    2.25189e-05    2.19016e-06      0.0160429    0.000262246      0.0191409    0.000685139      0.0119127     0.00142252      0.0171553     3.7602e-05    0.000449723    0.000338252     0.00261833      0.0226251      0.0256985       0.528647       0.291043         3.6814       -12.9139    0.000354167    -1.0085e-09    -0.00129365    5.50639e-07    -0.00112902    1.29665e-09    4.74661e-06    2.32238e-06   -6.36367e-06      -0.448383       0.496695       -70.8376         75.199       -31.2712        31.5726       -9.07997        8.49844       -2.26564        0.86661     -0.0604711      0.0592183       -0.15085      -0.219153      -0.458633        5.50185        1.83203   -8.09379e+18
     0.0998123              1      0.0101755      0.0517105    2.93887e-06    1.43167e-10    4.43202e-10    5.23146e-09    7.13323e-06    4.42375e-11    3.66861e-11    9.85535e-08    9.41955e-10    2.25185e-05    2.19066e-06      0.0160428    0.000262341      0.0191409    0.000685164      0.0119126     0.00142252      0.0171553    3.76026e-05    0.000449723    0.000338252     0.00261833      0.0226251      0.0256985       0.528647       0.291043       -3221.57        12847.2        3.13028     9.6616e-09       -3.60814    0.000107626       0.264854   -1.24221e-08    -0.00182127   -0.000271784     0.00196337        265.491       -302.338        86981.6         -96531        3079.35       -3193.61        216.415       -145.843        57.3571       -59.9347       0.563969      -0.458261       0.380128       -2.68952        3.08234       -16.7465         22.952    6.01647e+21
     0.0998123              1      0.0101755      0.0517105    2.93887e-06    1.43167e-10    4.42976e-10    5.23146e-09    7.13323e-06    4.42375e-11     3.6684e-11    9.85535e-08    9.41958e-10    2.25187e-05    2.19041e-06      0.0160428    0.000262293      0.0191409    0.000685151      0.0119127     0.00142252      0.0171553    3.76023e-05    0.000449723    0.000338252     0.00261833      0.0226251      0.0256985       0.528647       0.291043        -1608.1        6413.78         1.5645    4.32376e-09       -1.80378    5.40605e-05       0.131793   -5.55912e-09   -0.000907784   -0.000134659     0.00097799        132.452       -150.841        43432.6       -48202.6        1523.22       -1580.17        103.609       -68.6317        27.5301       -29.5181       0.251586      -0.199386         0.1145       -1.45369        1.31093       -5.61652        12.3865    3.00262e+21
     0.0998123              1      0.0101755      0.0517106    2.93887e-06    1.43167e-10    4.42751e-10    5.23147e-09    7.13322e-06    4.42375e-11    3.66819e-11    9.85535e-08    9.41956e-10    2.25188e-05    2.19017e-06      0.0160428    0.000262247      0.0191409    0.000685142      0.0119126     0.00142252      0.0171553    3.76021e-05    0.000449723    0.000338252     0.00261833      0.0226251      0.0256985       0.528647       0.291043       -80.5967        321.482     0.00734435    2.61493e-09     -0.0092455     1.1163e-06   -0.000633168   -3.36205e-09   -8.79156e-05   -7.32416e-05    0.000100894        8.87051       -10.0884        1743.96       -1938.65        450.755       -503.709        117.888       -117.432        14.3828       -13.4589       0.362096      -0.497475       0.162778      -0.630104       0.106399        2.86581        4.23476    1.49779e+20
     0.0998124              1      0.0101755      0.0517106    2.93883e-06    1.43167e-10    4.42743e-10    5.23152e-09    7.13315e-06    4.42375e-11    3.66821e-11    9.85525e-08    9.41967e-10    2.25185e-05    2.19013e-06      0.0160427    0.000262243      0.0191407    0.000685134      0.0119126     0.00142251      0.0171552    3.76018e-05    0.000449722    0.000338251     0.00261833      0.0226251      0.0256984       0.528648       0.291043      -0.538336        4.35684   -0.000214504     1.7791e-09   -2.28489e-06    -4.8938e-06    -0.00190686   -2.28741e-09    -1.0933e-07   -0.000134887    7.46826e-06      0.0635471     -0.0241748        1.35318       -3.21987        5.78169       -6.77476        3.35904       -10.0419      -0.529352      -0.267346        0.11101        -0.3358       0.273351      -0.535083       0.377275         2.2731        4.31985   -1.35879e+18
      0.099813              1      0.0101756      0.0517114    2.93845e-06    1.43167e-10    4.42688e-10    5.23201e-09    7.13233e-06     4.4238e-11    3.66862e-11    9.85421e-08    9.42084e-10    2.25162e-05    2.18993e-06      0.0160412    0.000262222      0.0191392    0.000685089      0.0119118     0.00142244      0.0171544    3.76005e-05    0.000449707    0.000338244     0.00261828      0.0226249      0.0256983        0.52865       0.291045    -0.00195511        2.83731    2.20161e-05   -1.33902e-09   -2.01079e-06   -6.41788e-07    -0.00224683     1.7216e-09    1.58771e-08   -4.70799e-05    9.44158e-07      0.0120283   -0.000680891        0.75033      -0.345387       -1.82923      -0.140619       -3.88385      -0.502032       -3.27031    -0.00830005     -0.0575602     -0.0463636     -0.0120284      -0.210109      0.0312491        1.72705        4.95272   -3.24192e+18
     0.0998175              1      0.0101759      0.0517177    2.93556e-06    1.43164e-10    4.42267e-10    5.23584e-09    7.12602e-06    4.42419e-11    3.67173e-11    9.84635e-08    9.42965e-10    2.24982e-05     2.1884e-06      0.0160299    0.000262064      0.0191277    0.000684747      0.0119059     0.00142188      0.0171478    3.75901e-05    0.000449586    0.000338186     0.00261786      0.0226234      0.0256968       0.528669       0.291059       -0.85699        5.62625   -0.000432938   -7.70246e-10   -0.000102354   -1.27855e-07    -0.00143292     9.9032e-10   -9.82038e-07   -2.02298e-05    1.33749e-06      0.0976592      -0.113496        17.8336       -21.8776        2.85199       -5.86241      -0.024695       -1.63808       -1.82123      -0.160177      -0.031961     -0.0294266      -0.121794      -0.468015      -0.494399        4.17795        2.91486   -5.76605e+17
      0.099832              1      0.0101768       0.051738    2.92622e-06    1.43154e-10    4.40907e-10    5.24825e-09    7.10573e-06    4.42545e-11    3.68183e-11      9.821e-08    9.45825e-10    2.24396e-05    2.18341e-06       0.015993    0.000261549      0.0190905    0.000683641       0.011887     0.00142007      0.0171265    3.75567e-05    0.000449196    0.000337998     0.00261648      0.0226184      0.0256922       0.528731       0.291106       -11.1195        46.4393     0.00071956    1.13812e-09    -0.00122942   -1.09476e-06    -0.00157364   -1.46329e-09   -1.20876e-05   -5.77196e-05    1.57443e-05        1.22822       -1.38502        238.674       -266.498        61.6306       -70.5644        15.4012       -18.4777       0.320655       -1.89717      0.0445684      -0.158037      0.0228501      -0.394282       -0.20348        4.04521        2.89315    1.84745e+19
     0.0998564              1      0.0101782      0.0517713    2.91068e-06    1.43137e-10    4.38643e-10      5.269e-09    7.07193e-06    4.42756e-11     3.6987e-11    9.77871e-08    9.50601e-10    2.23418e-05    2.17507e-06      0.0159317    0.000260688      0.0190284     0.00068179      0.0118554     0.00141706       0.017091    3.75006e-05    0.000448546    0.000337684      0.0026142      0.0226099      0.0256844       0.528833       0.291185       -37.1947        150.972      0.0039417    5.22351e-09    -0.00420104   -3.65087e-06    -0.00214054   -6.71594e-09   -4.06786e-05   -0.000154613    5.29347e-05        4.10106       -4.61201        800.608       -887.259        211.252       -234.907        54.2977        -61.385        4.37799       -6.31998        0.20866      -0.496741       0.299806      -0.517529       0.151752         2.7681        3.65727    6.54648e+19
     0.0998564              1      0.0101782      0.0517708    2.91075e-06    1.43137e-10    4.38653e-10      5.269e-09    7.07207e-06    4.42756e-11     3.6987e-11    9.77884e-08      9.506e-10    2.23422e-05    2.17508e-06       0.015932    0.000260689      0.0190287    0.000681791      0.0118555     0.00141705      0.0170911    3.75003e-05    0.000448547    0.000337682     0.00261421      0.0226098      0.0256845       0.528831       0.291186        1.00614       -2.26273   -0.000643719   -1.53973e-09    8.53228e-06    -1.5291e-08    -0.00135099    1.97966e-09    4.51728e-07   -1.44901e-05    -5.0408e-07       -0.10524       0.114806         -22.99        22.6561       -7.96566        5.92576       -2.71356        1.37266       -1.61183        0.15386     -0.0328096    -0.00037751      -0.103725      -0.329852      -0.328429        3.81935        3.39758   -3.26004e+18
